ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key
48164,C13H19N3O,secondary,C#C[C@H]1CC[C@@H](C#N)N1C(=O)CNC(C)(C)C,12,base,pKAH1,9.08,chembl,AYFKPVVQCFNFFY-QWRGUYRKSA-N
117111,C11H15NO2,primary,C[C@@H]1O[C@H](c2ccccc2)OC[C@H]1N,13,base,pKAH1,9.07,chembl,FJCXCMWNVJCQIE-JMJZKYOTSA-N
118466,C12H21N3,primary,Cn1cc(CCN)nc1C1CCCCC1,6,base,pKAH1,9.58,chembl,WWCRQQQYHZCMCQ-UHFFFAOYSA-N
19800,C12H19NO,secondary,Cc1ccc(C(O)CNC(C)C)cc1,8,base,pKAH1,9.63,chembl,PFKFCGHAGOLFNW-UHFFFAOYSA-N
13010,C12H17NO3,secondary,COc1ccc(C[C@@H]2NC[C@H](O)[C@H]2O)cc1,8,base,pKAH1,9.7,chembl,UMWAPBCLJQSOJX-SRVKXCTJSA-N
118315,C12H17NO2,primary,COc1ccc2c(c1)CCCC(N)C2O,12,base,pKAH1,9.45,chembl,NRISILHIRDWJME-UHFFFAOYSA-N
100880,C12H22N6,secondary,CN[C@@H]1CCN(c2cc(N)nc(NC(C)C)n2)C1,1,base,pKAH1,9.59,chembl,UWCHDBZRYBZKIZ-SECBINFHSA-N
84224,C5H11NO3,secondary,OC[C@H]1NC[C@@H](O)[C@@H]1O,3,base,pKAH1,9.36,chembl,OQEBIHBLFRADNM-UOWFLXDJSA-N
56190,C13H19N,primary,NCC1(c2ccccc2)CCCCC1,0,base,pKAH1,9.47,chembl,ULRBJKIRTCBMRW-UHFFFAOYSA-N
28537,C9H14N4,secondary,CCn1ncc(C2=CCCNC2)n1,10,base,pKAH1,8.95,chembl,VBJAUEDVWCIAPY-UHFFFAOYSA-N
12133,C13H21N,tertiary,CN(C)CCCCCc1ccccc1,1,base,pKAH1,9.79,chembl,ZVOAXSXONVJDLU-UHFFFAOYSA-N
29680,C5H13N,primary,CCC(C)CN,5,base,pKAH1,10.23,chembl,VJROPLWGFCORRM-UHFFFAOYSA-N
94762,C12H17NO,primary,COc1cccc2c1CC[C@@H](N)[C@H]2C,11,base,pKAH1,10.05,chembl,YGCAYFRHABTSHQ-GZMMTYOYSA-N
23350,C10H15N3,secondary,CNCc1cccc(NC(C)=N)c1,11,base,pKAH1,9.85,chembl,VQOMTZBTOWIOMK-UHFFFAOYSA-N
72828,C12H26N8O4,primary,NCCCCN(CC(N)=O)C(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],0,base,pKAH1,10.14,chembl,DYYAOLMVVYUKAH-VIFPVBQESA-N
72110,C11H15NO2,primary,Cc1c(CC(C)N)ccc2c1OCO2,6,base,pKAH1,10.03,chembl,WVACHJAKQMSYSU-UHFFFAOYSA-N
37269,C12H15N3,primary,NCCCc1ccc(-c2cn[nH]c2)cc1,0,base,pKAH1,10.05,chembl,WBJDPGJHTKQADN-UHFFFAOYSA-N
10950,C12H15N3O,primary,NCCCNc1cc(O)cc2cccnc12,0,base,pKAH1,9.92,chembl,GCIAKBWVJPFBIQ-UHFFFAOYSA-N
84864,C6H16N2,secondary,CCNCCNCC,2,base,pKAH1,9.93,chembl,CJKRXEBLWJVYJD-UHFFFAOYSA-N
85276,C10H15N,secondary,CN[C@H](C)Cc1ccccc1,1,base,pKAH1,10.21,chembl,MYWUZJCMWCOHBA-SECBINFHSA-N
59510,C10H15N,primary,NCCCCc1ccccc1,0,base,pKAH1,10.21,chembl,AGNFWIZBEATIAK-UHFFFAOYSA-N
78017,C9H21N3O,primary,CC(=O)NCCCNCCCCN,12,base,pKAH1,10.67,chembl,MQTAVJHICJWXBR-UHFFFAOYSA-N
36783,C12H20N2O,secondary,C[C@@H]1C[C@@H]1C(=O)N1CC2CNCC(C2)C1,10,base,pKAH1,10.26,chembl,KPHRNXIFUJLFNL-SFXRXQKFSA-N
73744,C12H21N,primary,NC1CC23CCCCC2(CCC3)C1,0,base,pKAH1,10.42,chembl,HQCTZCXQLGMXBM-UHFFFAOYSA-N
35005,C11H17NO2,primary,COc1ccc(CC(C)N)cc1OC,9,base,pKAH1,10.02,chembl,KAZPHAGSWZTKDW-UHFFFAOYSA-N
53742,C13H17N3O,secondary,COc1ccc2[nH]c(C3CCNCC3)nc2c1,11,base,pKAH1,10.04,chembl,BOXYYPUGLOCCOE-UHFFFAOYSA-N
71906,C13H25NO,primary,C[C@H](CN)[C@H]1CC[C@H]2[C@@H](O)CCC[C@]12C,3,base,pKAH1,10.22,chembl,SYUSUOXATAJHIW-NAWOPXAZSA-N
8611,C12H25N,secondary,CNCCCCCC1CCCCC1,1,base,pKAH1,10.54,chembl,RDJMGJUJVXZGHY-UHFFFAOYSA-N
72675,C11H22N4O,primary,C#CCNC(=O)CN(CCCN)CCCN,11,base,pKAH1,10.17,chembl,UYRZEJWEVBEREK-UHFFFAOYSA-N
62883,C13H18N2,primary,CCC[C@H](N)Cc1c[nH]c2ccccc12,4,base,pKAH1,9.98,chembl,OXTXKBQUVJLMPO-NSHDSACASA-N
3910,C7H15NO,primary,CC(=O)CCCCCN,8,base,pKAH1,10.01,chembl,JHYBLGGRROSXDF-UHFFFAOYSA-N
72220,C12H15NO,primary,NC12CCC(C1)c1cc(O)ccc1C2,0,base,pKAH1,10.64,chembl,DFSSMHNALDJDLI-UHFFFAOYSA-N
25899,C12H16N2O,primary,COc1ccc2c(C[C@@H](C)N)c[nH]c2c1,10,base,pKAH1,9.96,chembl,CMYKARMYSPCRCF-MRVPVSSYSA-N
41710,C12H23N3,primary,NCCCCCCCCCc1c[nH]cn1,0,base,pKAH1,10.21,chembl,GVDNUYAKHMLSKZ-UHFFFAOYSA-N
58825,C10H24N2,tertiary,CN(C)CCCCCCN(C)C,1,base,pKAH1,10.09,chembl,TXXWBTOATXBWDR-UHFFFAOYSA-N
9525,C13H19N,primary,Cc1cccc(C2(N)CCCCC2)c1,7,base,pKAH1,9.87,chembl,SEHNNARHUZEEDL-UHFFFAOYSA-N
6269,C12H18N2O,secondary,CN[C@@H](C)C/C=C/c1cncc(OC)c1,1,base,pKAH1,10.55,chembl,HXZJTUDXVFHWOB-RWCYGVJQSA-N
23501,C12H20N2,primary,Cc1cc(N(C)C)ccc1CC(C)N,13,base,pKAH1,10.1,chembl,HFQMYSHATTXRTC-UHFFFAOYSA-N
13861,C13H31N5O,primary,C[C@H](N)C(=O)NCCCNCCCCNCCCN,18,base,pKAH1,10.79,chembl,LRLUDTRUAPOFGI-LBPRGKRZSA-N
100408,C11H13NO,primary,N[C@@H]1CC2CC1c1cccc(O)c12,0,base,pKAH1,9.89,chembl,XJALCVYCPLFDSF-KPIFQKDSSA-N
40911,C5H11NO2,secondary,CC1NCC(O)C1O,2,base,pKAH1,9.95,chembl,MUXHUWTVFOHVKD-UHFFFAOYSA-N
9261,C8H15N3,secondary,CC(C)NCCc1c[nH]cn1,3,base,pKAH1,10.02,chembl,CJYIEMJRALMYLB-UHFFFAOYSA-N
35898,C9H20N2,secondary,CNCCN1CCC(C)CC1,4,base,pKAH1,9.97,chembl,OUCLILLLTYQVKW-UHFFFAOYSA-N
61599,C12H17NO2,primary,COc1cc(C)c(OC)c2c1CC(N)C2,13,base,pKAH1,9.82,chembl,LBSOVXNUJAVVNS-UHFFFAOYSA-N
4478,C13H26N2,secondary,C(CC1CCNCC1)CC1CCNCC1,5,base,pKAH1,10.66,chembl,OXEZLYIDQPBCBB-UHFFFAOYSA-N
83295,C9H22N6O3,primary,N=C(NCCC[C@H](N)C[C@H](O)CCN)N[N+](=O)[O-],13,base,pKAH1,10.06,chembl,MRKNVCRAAKPKPN-JGVFFNPUSA-N
42510,C10H26N4,primary,NCCCCNCCCNCCCN,13,base,pKAH1,10.76,chembl,DODDBCGMRAFLEB-UHFFFAOYSA-N
43825,C11H13NO,primary,N[C@@H]1CC2CC1c1ccc(O)cc12,0,base,pKAH1,9.82,chembl,RHHIEAUFZKDKCL-BPUQOXDZSA-N
53549,C13H23N5,secondary,CN[C@@H]1CCN(c2cc(N)nc(NC(C)C)c2)C1,1,base,pKAH1,10.67,chembl,SGPLDGDCOVIGGN-SNVBAGLBSA-N
73593,C13H26N10O,primary,N[C@@H]1C[C@H](N)CN(c2nc(NO)nc(N3C[C@H](N)C[C@H](N)C3)n2)C1,0,base,pKAH1,10.1,chembl,RJBNTUOCJBPHQB-YNFQOJQRSA-N
13064,C9H14N2,primary,CC(N)Cc1ccc(N)cc1,2,base,pKAH1,10.09,chembl,UXAZIFYAGDKABZ-UHFFFAOYSA-N
2388,C12H19NO2,primary,COc1cc(OC)c(CC(C)N)cc1C,11,base,pKAH1,9.97,chembl,NOEGLABJKXQKEG-UHFFFAOYSA-N
12428,C11H16N2O2,secondary,CCCNCCc1ccc([N+](=O)[O-])cc1,3,base,pKAH1,10.16,chembl,ODYUCBYYPNQUGB-UHFFFAOYSA-N
105993,C11H22N8O4,primary,NC(=O)C1CC(NC(=O)[C@@H](N)CCC/N=C(/N)N[N+](=O)[O-])CN1,14,base,pKAH1,10.22,chembl,IUFRDGFKAVLPFZ-WTIBDHCWSA-N
61828,C13H21N,secondary,CCCCCNCCc1ccccc1,5,base,pKAH1,10.35,chembl,QHFQOMTWWHDQPQ-UHFFFAOYSA-N
42968,C12H16N2,tertiary,c1ccc2c(c1)CN1CCC[C@@H]1CN2,7,base,pKAH1,10.22,chembl,QZLFCLRNSOXWFA-LLVKDONJSA-N
21964,C13H14N2,secondary,c1ccc2c3c([nH]c2c1)CC1CCC3N1,14,base,pKAH1,10.16,chembl,ZUBTZRPXJLZWKF-UHFFFAOYSA-N
37349,C13H27N,primary,CCCC1(N)CC(C)(C)CC(C)(C)C1,4,base,pKAH1,10.71,chembl,OMYKWZGACJRFAJ-UHFFFAOYSA-N
2198,C6H13N3O6,secondary,O=[N+]([O-])O.O=[N+]([O-])OCC1CCNCC1,12,base,pKAH1,10.35,chembl,PNNFLVSUYSXNOW-UHFFFAOYSA-N
20430,C9H19N2O,primary,CC1(C)CC(N)CC(C)(C)N1[O],5,base,pKAH1,10.04,chembl,XUXUHDYTLNCYQQ-UHFFFAOYSA-N
52745,C12H16N4O,secondary,Cc1cc(-c2cnn(C3CCNCC3)c2)on1,11,base,pKAH1,10.12,chembl,PITRDXBGXXUQET-UHFFFAOYSA-N
91753,C12H17N,secondary,CCCN[C@@H]1C[C@H]1c1ccccc1,3,base,pKAH1,9.98,chembl,ZPVPORQSKRMVEP-NWDGAFQWSA-N
80735,C12H17N,secondary,CNCCC1CCc2ccccc21,1,base,pKAH1,10.26,chembl,IWDAUCHNKSJCIN-UHFFFAOYSA-N
90363,C6H13N3,primary,CN1CNC=C1CCN,8,base,pKAH1,9.82,chembl,ODCUZVZTPVCRJC-UHFFFAOYSA-N
26833,C12H16N4,primary,NC1CCN(c2ccnc3[nH]ccc23)CC1,0,base,pKAH1,10.03,chembl,ZFBACGKIDNXYRK-UHFFFAOYSA-N
73004,C10H16N2O2,secondary,CCCCN1C(=O)[C@H]2CNC[C@H]2C1=O,9,base,pKAH1,10.12,chembl,ZPRLIVZAZTWOCW-OCAPTIKFSA-N
7615,C12H16N2O,secondary,Cc1ccc2n(c1=O)C[C@@H]1CNC[C@H]2C1,11,base,pKAH1,9.82,chembl,MYEABNSFVNHLCV-VHSXEESVSA-N
56565,C13H19N,primary,C[C@H]1CC[C@@](N)(c2ccccc2)CC1,5,base,pKAH1,9.84,chembl,PXAFMWXLNJQIQP-AULYBMBSSA-N
62504,C12H15N3,secondary,C1=C(c2cncnc2)CC2CNCC1C2,11,base,pKAH1,10.48,chembl,BOLXMIIYJAOMEO-UHFFFAOYSA-N
51039,C13H21N,secondary,C1CC23CC4CC(CC(C4)C2CN1)C3,12,base,pKAH1,10.5,chembl,ZKLVWYDBXRUGSD-UHFFFAOYSA-N
23563,C12H21N,primary,CC1(C)C2CC3CC(C2)CC1(N)C3,11,base,pKAH1,10.48,chembl,KQVMJTUONQGSFE-UHFFFAOYSA-N
1221,C10H15N,primary,Cc1ccc(CC(C)N)cc1,8,base,pKAH1,10.04,chembl,ZDHZDWSHLNBTEB-UHFFFAOYSA-N
116502,C11H14N2O,secondary,Oc1ccc([C@H]2CC3CCC2N3)cn1,11,base,pKAH1,10.52,chembl,DFBQWJREWVWEKO-HWOCKDDLSA-N
3856,C10H24N4,primary,NCCCC1CNCCN1CCCN,0,base,pKAH1,10.44,chembl,MONKMMOKPDOZIP-UHFFFAOYSA-N
79006,C11H15N,primary,NC1C2C3CC4C1C1C2CC3C41,0,base,pKAH1,10.51,chembl,QJVKRKOJYPDHKU-UHFFFAOYSA-N
108445,C9H12N2O,secondary,c1cncc(O[C@@H]2CCNC2)c1,9,base,pKAH1,10.26,chembl,DCWKRPJLVIHGCZ-SECBINFHSA-N
8861,C11H14N2O,secondary,Oc1ccc(C2CC3CCC2N3)cn1,11,base,pKAH1,10.52,chembl,DFBQWJREWVWEKO-UHFFFAOYSA-N
60930,C8H17NO5,primary,NCC[C@@H]1OC(CO)C(O)C(O)C1O,0,base,pKAH1,9.83,chembl,BNFUZESWWRCHFC-DKBGPPMCSA-N
37630,C12H16N2O2,secondary,O=C(c1ccco1)N1CC2CNCC(C2)C1,11,base,pKAH1,10.26,chembl,PSXPQUNJMZAIKK-UHFFFAOYSA-N
82213,C13H20N4O2,primary,CC(C)[C@H](N)C(=O)OCc1cccc(NC(=N)N)c1,16,base,pKAH1,10.21,chembl,CLFKRUPVXBZVAA-NSHDSACASA-N
6119,C12H14N2O,secondary,N#Cc1cccc(OC[C@@H]2CCCN2)c1,13,base,pKAH1,10.49,chembl,MJNATFPQHMITLN-NSHDSACASA-N
75828,C6H13N3O,secondary,NNC(=O)C1CCNCC1,7,base,pKAH1,10.16,chembl,ARKTVCBOWGYYFS-UHFFFAOYSA-N
61548,C11H13N,secondary,CNCCC#Cc1ccccc1,1,base,pKAH1,9.87,chembl,XPYGPCNMIKCKIY-UHFFFAOYSA-N
24267,C12H16N2,secondary,Cc1ccc(C2CC3CCC2N3)cn1,11,base,pKAH1,10.6,chembl,VAOCMWAHGCGSLX-UHFFFAOYSA-N
22486,C12H13N3O,primary,C[C@H](N)Cn1ncc2ccc3occc3c21,2,base,pKAH1,9.87,chembl,XAEAYQWCVVRSFL-QMMMGPOBSA-N
86141,C10H18N2O2,secondary,CN(C)C(=O)OC1CC2CCCC1N2,13,base,pKAH1,10.16,chembl,UDBDFXRMZNLBFC-UHFFFAOYSA-N
43248,C10H17N3,secondary,c1nc(CCC2CCCNC2)c[nH]1,9,base,pKAH1,10.49,chembl,ARRCCCIOHBCTKB-UHFFFAOYSA-N
57759,C12H14N2O2,secondary,O=[N+]([O-])c1ccc2c(c1)CC1CNCC2C1,12,base,pKAH1,9.97,chembl,NTFKOQBZSNCLLA-UHFFFAOYSA-N
37958,C11H15N,primary,CC(N)C/C=C/c1ccccc1,2,base,pKAH1,10.4,chembl,LLHJXESMOGGFAI-WEVVVXLNSA-N
1994,C11H15N,primary,NCCC1CCc2ccccc21,0,base,pKAH1,10.04,chembl,KQLYVTCAUKHNRW-UHFFFAOYSA-N
3405,C10H13N5,secondary,c1nc2nc(C3CCNCC3)nc-2c[nH]1,8,base,pKAH1,9.89,chembl,KJZSUHGHPROGFR-UHFFFAOYSA-N
107535,C11H19NO2,tertiary,CN(C)C1CC2=C(C1)C[C@H](O)[C@H](O)C2,1,base,pKAH1,9.88,chembl,QVRZTKUEPVTQCR-FGWVZKOKSA-N
35491,C11H16N2O,secondary,O=c1ccccn1CC1CCNCC1,11,base,pKAH1,10.35,chembl,WLPUWPRHPIZJQK-UHFFFAOYSA-N
23947,C9H20N2O6,primary,NCCCCCN.O=C(O)C(O)C(O)C(=O)O,0,base,pKAH1,10.51,chembl,XQQOJBCYIVPQPR-UHFFFAOYSA-N
69845,C10H14N2O,secondary,Cc1cc(C2CC3CCC2N3)on1,10,base,pKAH1,10.1,chembl,GEEFPQBPVBFCSD-UHFFFAOYSA-N
20041,C13H16N2O,secondary,C=Cc1ccc2n(c1=O)CC1CNCC2C1,12,base,pKAH1,9.82,chembl,VHMDFCVLQUZHMQ-UHFFFAOYSA-N
35529,C12H17NO2,secondary,CNC(C)(C)Cc1ccc2c(c1)OCO2,1,base,pKAH1,10.23,chembl,CRFWCCGPRXKZSM-UHFFFAOYSA-N
13587,C9H13N3O,secondary,Cn1nc2c(cc1=O)CCNCC2,10,base,pKAH1,9.9,chembl,QVQKTCYTABLGTN-UHFFFAOYSA-N
19147,C12H24N2O,tertiary,CC1OC2(CCN(C)CC2)CC1N(C)C,6,base,pKAH1,9.92,chembl,XOSAAJZSXBXLJH-UHFFFAOYSA-N
46764,C7H12N2O2,primary,CONC(=O)C1=CCC(N)C1,9,base,pKAH1,10.31,chembl,AAMFNQIXFSURJQ-UHFFFAOYSA-N
22892,C6H15NO,primary,CCC[C@@H](O)[C@H](C)N,7,base,pKAH1,9.83,chembl,TXRCHGMTTXKTPE-NTSWFWBYSA-N
55609,C11H15NO2,primary,CC(C)(N)Cc1ccc2c(c1)OCO2,3,base,pKAH1,10.25,chembl,OIZBHKBNZXRXSM-UHFFFAOYSA-N
96385,C8H13NO2,secondary,COC(=O)[C@H]1C[C@@H]2CN[C@H]1C2,8,base,pKAH1,10.15,chembl,BQCQFRLCYCZHOD-ACZMJKKPSA-N
13706,C13H27N11,primary,NNc1nc(N2C[C@H](N)C[C@H](N)C2)nc(N2C[C@H](N)C[C@H](N)C2)n1,21,base,pKAH1,10.25,chembl,FPSUDZDIIPUWEV-YNFQOJQRSA-N
16750,C13H14N2O2,secondary,O=c1[nH]ccc2cc(O[C@H]3CCNC3)ccc12,12,base,pKAH1,10.28,chembl,MJHLFDZNTKULCZ-NSHDSACASA-N
4691,C13H19N,secondary,Cc1cccc(C2CCCNC2)c1C,10,base,pKAH1,10.1,chembl,TXQGNZXKUWJMKW-UHFFFAOYSA-N
68718,C8H11NO3,primary,NCCCc1cc(=O)c(O)co1,0,base,pKAH1,10.11,chembl,GNSGZWLPEAMWMR-UHFFFAOYSA-N
13849,C11H15NO3,primary,COc1ccc2c(c1CC(C)N)OCO2,11,base,pKAH1,9.83,chembl,CMLBFORYSUACKE-UHFFFAOYSA-N
75902,C11H19N,primary,CC12CC3CC1(C)CC3(CN)C2,10,base,pKAH1,9.9,chembl,WEPGXLBMDZKVHV-UHFFFAOYSA-N
11041,C13H17NO2,secondary,COc1cccc2c1CC1(CCCN1)CO2,13,base,pKAH1,10.32,chembl,KUXGHNDAHPGZBD-UHFFFAOYSA-N
16589,C10H16N2O,secondary,O=C(C1CC1)N1CC2CNC(C2)C1,9,base,pKAH1,10.52,chembl,HFALPZZGNQXIMP-UHFFFAOYSA-N
124898,C9H17NO,secondary,CCOC[C@H]1[C@@H]2CNC[C@@]21C,7,base,pKAH1,11.01,chembl,YUSAYELUMYRKMP-CIUDSAMLSA-N
99137,C12H17N,secondary,C=C1CC23CC=CCC2(CNC3)C1,10,base,pKAH1,11.37,chembl,IAOTWDIBROTWOP-UHFFFAOYSA-N
7803,C9H16N2O,secondary,CCC(=O)N1CC2CNCC2C1,8,base,pKAH1,11.17,chembl,YERXBIUSFBYSAG-UHFFFAOYSA-N
6973,C11H21N,secondary,CN[C@]1(C)[C@H]2CC[C@H](C2)C1(C)C,1,base,pKAH1,10.88,chembl,IMYZQPCYWPFTAG-WCABBAIRSA-N
31399,C12H29N3,secondary,CCNCCCCNCCCCNCC,7,base,pKAH1,11.14,chembl,UBHGJAQGOFWBJT-UHFFFAOYSA-N
48974,C11H15N,secondary,C1C2[C@@H]3[C@H]2[C@@H]2C1[C@H]3[C@@H]1CNC[C@@H]12,9,base,pKAH1,11.5,chembl,SHLGZFNGFOSBOS-JOGMWOLXSA-N
18503,C12H18N6O3,primary,NC(N)=NCCC[C@@H](N)C(=O)Nc1ccc([N+](=O)[O-])cc1,3,base,pKAH1,11.29,chembl,TWYRZWVFWYSNBU-SNVBAGLBSA-N
35242,C9H13N3,primary,N=C(N)c1ccc(CCN)cc1,0,base,pKAH1,11.75,chembl,YBXXTLSPMFKJDC-UHFFFAOYSA-N
7668,C8H14N2O,secondary,CC(=O)N1CC2CNCC2C1,7,base,pKAH1,11.17,chembl,JVTWFZWFTGAAGI-UHFFFAOYSA-N
78469,C13H17N,secondary,Cc1cccc2c1C(C)[C@@H]1CNC[C@H]21,11,base,pKAH1,11.07,chembl,QXWBUZGTHPJGMR-CLGJWYQZSA-N
25579,C12H15NO,secondary,Oc1cccc([C@H]2C[C@@H]3CC[C@H]2N3)c1,12,base,pKAH1,10.93,chembl,YBSIIWUTXMMWKC-MVWJERBFSA-N
58253,C10H21N,secondary,C[C@@H]1CCCCCCCNC1,9,base,pKAH1,10.9,chembl,XAVGEVIBENPYFK-SNVBAGLBSA-N
17863,C8H13N3,secondary,C[C@H]1C[C@H](c2c[nH]cn2)CN1,10,base,pKAH1,10.8,chembl,CEAXLMXSIPYCJN-BQBZGAKWSA-N
91995,C11H18N2O,secondary,C[C@@H]1C[C@@H]1C(=O)N1CC2CNCC2C1,10,base,pKAH1,11.17,chembl,HFIMLFRJUJSWHZ-WOOKNIGNSA-N
22732,C8H21N3,primary,NCCCCNCCCCN,10,base,pKAH1,10.94,chembl,UODZHRGDSPLRMD-UHFFFAOYSA-N
31016,C9H19N5,primary,CN1C[C@@H]2[C@@H](N)N=C(N)N[C@@H]2C1(C)C,6,base,pKAH1,11.26,chembl,KDNBZCWCBFGCLL-ACZMJKKPSA-N
54859,C10H17N,secondary,C1CC23CCCC2(C1)CNC3,9,base,pKAH1,11.22,chembl,OFYSFNKPEWRMPJ-UHFFFAOYSA-N
94802,C8H15NO,secondary,O[C@H]1CC[C@H]2CCN[C@H]2C1,7,base,pKAH1,11.08,chembl,WPMCENBDLQRRNM-FXQIFTODSA-N
11643,C8H17N3,primary,NCCC1CCCCC(N)=N1,0,base,pKAH1,11.45,chembl,KENFUNZIVHXJNM-UHFFFAOYSA-N
56552,C12H15NO3,secondary,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)N2)c1ccco1,10,base,pKAH1,11.02,chembl,IQOCOEKVHABEGN-MYJAWHEDSA-N
32316,C8H13N3,secondary,C[C@H]1CNC[C@@H]1c1c[nH]cn1,3,base,pKAH1,10.85,chembl,KTEPQLOOQDLKHF-BQBZGAKWSA-N
110596,C12H23N,secondary,CCNC12CCC(C1)C(C)C2(C)C,2,base,pKAH1,10.9,chembl,REFDGGMAAKABGS-UHFFFAOYSA-N
71288,C8H16N2,primary,N[C@@]12CCCC[C@H]1CNC2,8,base,pKAH1,11.07,chembl,CAIDONUSMPDGKG-JGVFFNPUSA-N
7886,C12H30N4,primary,CC(N)CCNCCCCNCCC(C)N,5,base,pKAH1,10.87,chembl,LXKFTCVCBKNJNM-UHFFFAOYSA-N
20153,C6H13N3,tertiary,CN1CCN=C(N)CC1,6,base,pKAH1,11.18,chembl,JHKLXDHMHQEJKT-UHFFFAOYSA-N
117905,C10H21N5O,primary,NCC[C@H](N=C(N)N)C(=O)N1CCCCC1,4,base,pKAH1,11.2,chembl,GZARBUXJNLDHFQ-QMMMGPOBSA-N
3329,C12H15N3O,secondary,O=C(c1ccncc1)N1CC2CNCC2C1,12,base,pKAH1,11.17,chembl,HZQBHNQELXWIPY-UHFFFAOYSA-N
109951,C9H15N3,secondary,CC[C@H]1NCC[C@@H]1c1c[nH]cn1,3,base,pKAH1,10.95,chembl,JJFQHOLRCLDQSB-JGVFFNPUSA-N
10048,C12H25N7,tertiary,CN(CCCNC1=NCCN1)CCNC1=NCCN1,1,base,pKAH1,11.56,chembl,MDJSCKQWMQVPOD-UHFFFAOYSA-N
43476,C13H16N2O,secondary,[2H]C([2H])(c1c[nH]c2cccc(O)c12)[C@@H]1CCCN1,17,base,pKAH1,11.35,chembl,PVFAYAZDVYXQFR-KHQCYXSFSA-N
102651,C11H18N2O,secondary,C[C@@H]1C[C@H]1C(=O)N1CC2CNCC2C1,10,base,pKAH1,11.17,chembl,HFIMLFRJUJSWHZ-SEZDTBSWSA-N
5151,C8H15N,tertiary,C[C@H]1CCN2CCC[C@@H]12,4,base,pKAH1,11.15,chembl,BFHBAQJJQJPDGF-YUMQZZPRSA-N
84668,C12H13N3O2,secondary,N#Cc1coc(C(=O)N2CC3CNCC3C2)c1,12,base,pKAH1,11.17,chembl,FEXICIZLMMJVEY-UHFFFAOYSA-N
35761,C5H11N3,secondary,N=C(N)[C@@H]1CCCN1,0,base,pKAH1,11.36,chembl,SYERHLYFHUKCKP-BYPYZUCNSA-N
99034,C12H27N3,primary,CCNCCCN[C@@H]1CCC[C@H](N)CC1,12,base,pKAH1,10.95,chembl,WOAWZQRVFAEPRV-NWDGAFQWSA-N
53699,C11H15N3,secondary,c1cncc(N2C[C@H]3CNC[C@H]3C2)c1,9,base,pKAH1,11.12,chembl,KOMXDDRATCALPT-AOOOYVTPSA-N
27046,C11H21N,secondary,CN[C@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,1,base,pKAH1,10.88,chembl,IMYZQPCYWPFTAG-IQJOONFLSA-N
66609,C13H28N6O6,primary,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](N)C[C@@H]2N=C(N)N)[C@H](N)[C@@H](O)[C@@H]1O,15,base,pKAH1,10.84,chembl,ACPNRRBFSYRDDY-HKEUSBCWSA-N
12820,C4H9N,secondary,C1CCNC1,3,base,pKAH1,11.4,chembl,RWRDLPDLKQPQOW-UHFFFAOYSA-N
43838,C12H21N,primary,CCC1(N)C2CC3CC(C2)CC1C3,3,base,pKAH1,10.85,chembl,KKYGOXFNQZFIQT-UHFFFAOYSA-N
46667,C13H18N6,secondary,Cc1cc(N2CCC3(CCNC3)C2)n2ncnc2n1,10,base,pKAH1,10.98,chembl,KPSKRSDOPQQYCQ-UHFFFAOYSA-N
34324,C13H17NO,secondary,c1ccc(OC2CC3CCC(C2)N3)cc1,12,base,pKAH1,10.82,chembl,HQWOOKZKFBMBCD-UHFFFAOYSA-N
41347,C12H17N3,secondary,c1cncc(N2CCC3(CCNC3)C2)c1,11,base,pKAH1,10.98,chembl,VDJKJWWRXHDLDM-UHFFFAOYSA-N
31675,C11H27N3,secondary,CNCCCCCNCCCCNC,7,base,pKAH1,11.1,chembl,XKYBSWSETKPDPO-UHFFFAOYSA-N
11591,C10H17N,secondary,CNC12CC3CC(CC1C3)C2,1,base,pKAH1,10.86,chembl,QBTYINCSCXTRCI-UHFFFAOYSA-N
62195,C10H13N3O2,secondary,O=C(c1ncco1)N1CC2CNCC2C1,11,base,pKAH1,11.17,chembl,CWYMBKHGVCNXNE-UHFFFAOYSA-N
95906,C12H21N,secondary,C=C1C2CCC(NCC)(C2)C1(C)C,6,base,pKAH1,10.8,chembl,PMFXKOHVDZVHFJ-UHFFFAOYSA-N
22801,C4H9N3,secondary,N=C(N)[C@@H]1CCN1,0,base,pKAH1,11.33,chembl,JQAXMIRHPUQOBI-VKHMYHEASA-N
12096,C13H16N2O,secondary,O=C(c1ccccc1)N1CC2CNCC2C1,12,base,pKAH1,11.17,chembl,FPPMNAOECAYTAK-UHFFFAOYSA-N
5947,C9H23N3,primary,NCCCCCNCCCCN,0,base,pKAH1,10.94,chembl,XHRDTOGCOTXOLX-UHFFFAOYSA-N
17704,C12H23NO,tertiary,CN(C1CCCCC1)C1CCOCC1,1,base,pKAH1,10.85,chembl,DEZUHHGUZRMLAP-UHFFFAOYSA-N
44945,C10H25N3,primary,CCCNCCCCNCCCN,3,base,pKAH1,10.94,chembl,XTALVIACDLORFR-UHFFFAOYSA-N
