ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key,MLa_Prediction,MLb_Prediction
1609,C12H16N2O2,secondary,c1cc2c(c(N3CCNCC3)c1)OCCO2,8,base,pKAH1,8.83,chembl,WVLHGCRWEHCIOT-UHFFFAOYSA-N,9.189466048368486,9.17643066198571
1618,C10H15NO,primary,COc1ccc(C[C@H](C)N)cc1,9,base,pKAH1,10.04,chembl,NEGYEDYHPHMHGK-QMMMGPOBSA-N,9.901998411046723,9.891757587651615
1623,C10H16N2O2,tertiary,CCc1[nH]cc(CN(C)C)c(=O)c1O,7,base,pKAH1,7.77,chembl,NHAQDNBHSJEFRS-UHFFFAOYSA-N,8.714460154458209,8.705166121740138
1632,C11H21NO2,tertiary,COC1CC2(CCN(C)CC2)OC1C,7,base,pKAH1,9.83,chembl,FXIOLNATUCENGS-UHFFFAOYSA-N,8.967329050842512,9.278401807358165
1643,C13H16N4,secondary,c1cc(-c2cc(C3CCNCC3)n[nH]2)ccn1,9,base,pKAH1,9.94,chembl,VXNHTGWDWVCFSI-UHFFFAOYSA-N,9.702209331718324,9.859973201742578
1651,C11H16N2O,primary,Cc1cccc(C)c1NC(=O)[C@H](C)N,13,base,pKAH1,8.23,chembl,BUJAGSGYPOAWEI-VIFPVBQESA-N,8.527081358555265,8.723274753706614
1660,C9H14N2,tertiary,CN(C)CCc1ccncc1,1,base,pKAH1,9.03,chembl,YVXKZGLIZHUYBK-UHFFFAOYSA-N,8.677560571099166,8.77537672204508
1665,C2H5N,secondary,C1CN1,2,base,pKAH1,8.04,chembl,NOWKCMXCCJGMRR-UHFFFAOYSA-N,9.425068183994588,9.429240773689521
1715,C13H27NO2,secondary,CCCC[C@@H]1[C@@H](O)[C@H](CCCC)N[C@H]1CO,12,base,pKAH1,10.48,chembl,FDVCJPIECVXSRC-ZDEQEGDKSA-N,9.00334357524275,9.017612372436725
1731,C10H15NO,secondary,CN[C@@H](C)Cc1ccc(O)cc1,1,base,pKAH1,10.58,chembl,SBUQZKJEOOQSBV-QMMMGPOBSA-N,9.938238606405926,9.926441463867134
1746,C10H15NO3,primary,CCC(N)C(O)c1ccc(O)c(O)c1,3,base,pKAH1,8.98,chembl,LENNRXOJHWNHSD-UHFFFAOYSA-N,8.575159048688791,8.620627587991345
1747,C9H11NO,primary,C[C@@H](N)C(=O)c1ccccc1,2,base,pKAH1,7.55,chembl,PUAQLLVFLMYYJJ-SSDOTTSWSA-N,8.73753684077589,8.805199500208667
1754,C13H17NO2,tertiary,COc1ccc2occ(CCN(C)C)c2c1,11,base,pKAH1,9.04,chembl,WBPQJTBOQCCTFX-UHFFFAOYSA-N,8.731550077913603,8.70323003335033
1757,C11H12N4,secondary,N#Cc1cncc(N2C[C@H]3CNC[C@H]32)c1,11,base,pKAH1,10.36,chembl,GPXAWLDGWSBLKM-MWLCHTKSSA-N,8.834447760485133,8.888558859586334
1774,C11H15NO3,primary,COc1cc2c(cc1CC(C)N)OCO2,11,base,pKAH1,9.93,chembl,GPVJAXJRAZVITB-UHFFFAOYSA-N,9.778416595560772,9.779667328668951
1776,C12H17N3O,secondary,COc1cncc(N2C[C@H]3CCNC[C@H]32)c1,12,base,pKAH1,9.46,chembl,IQCDZVRYLPBQRD-BXKDBHETSA-N,9.143787508337093,9.234687260864085
1808,C8H13N5,secondary,CC1C=C(c2nnn(C)n2)CNC1,11,base,pKAH1,9.01,chembl,VDKYAJOVAIFMAU-UHFFFAOYSA-N,8.55461943502706,8.855473483747605
1820,C13H19NO2,secondary,COc1ccc(C2CCCNC2)cc1OC,10,base,pKAH1,10.02,chembl,GFRXXGINNMABOS-UHFFFAOYSA-N,9.790434312501088,9.708923658058136
1832,C12H17N,secondary,CC1(C)NC(C)(C)c2ccccc21,3,base,pKAH1,9.23,chembl,ZAHPSFHHFNVYAR-UHFFFAOYSA-N,9.175494680405231,9.345785761767093
1833,C3H5NO2,secondary,O=C(O)[C@@H]1CN1,5,base,pKAH1,6.71,chembl,WBGBOXYJYPVLQJ-REOHCLBHSA-N,8.154345003152917,8.403462134894804
1837,C10H12N2,tertiary,CN(C)CC#Cc1cccnc1,1,base,pKAH1,7.74,chembl,OFJZYKKOFXREQZ-UHFFFAOYSA-N,8.528009385611245,8.675897369737688
1859,C12H15N3,secondary,c1ccc(CNCCc2c[nH]cn2)cc1,5,base,pKAH1,9.34,chembl,GVOCXQUIZNWEMU-UHFFFAOYSA-N,9.172757797993457,9.207137722429167
1880,C11H17N5O4,secondary,Nc1nc2c(CNC(CO)(CO)CO)c[nH]c2c(=O)[nH]1,6,base,pKAH1,6.75,chembl,YXWHDKUITLTJIT-UHFFFAOYSA-N,7.816236672792815,7.995277350744086
1882,C11H18N2O,tertiary,CC(=O)N1CCC[C@H]1C#CCN(C)C,11,base,pKAH1,7.97,chembl,CPIUMVHVTRAEHA-LLVKDONJSA-N,7.93169871593551,8.33510043252324
1897,C13H27N,secondary,CCNC1(C)CC(C)(C)CC(C)(C)C1,2,base,pKAH1,10.93,chembl,JVUYSNBGWFWRLJ-UHFFFAOYSA-N,10.062160720077244,10.054324659977233
1906,C10H18N2O2,tertiary,CC1OC2(CCN(C)CC2)C/C1=N/O,6,base,pKAH1,9.74,chembl,AOLIHOHUBWJEAX-LUAWRHEFSA-N,8.524157273107734,8.606768778666337
1907,C8H13N5,tertiary,c1nnn(C2CN3CCC2CC3)n1,6,base,pKAH1,9.13,chembl,AMJXIOSRIOJUEM-UHFFFAOYSA-N,8.628368395467229,8.729844980709247
1914,C7H17NO,primary,CCCCCC(O)CN,8,base,pKAH1,9.59,chembl,QLELJGOOIWJCOZ-UHFFFAOYSA-N,9.665447492919785,9.50702122509136
1934,C11H12N2O2,secondary,O=C1c2c(O)cccc2C2CNCCN12,11,base,pKAH1,7.19,chembl,NROXZHMZQQOHQD-UHFFFAOYSA-N,8.013746082502417,8.521916027899316
1956,C8H12N4O,tertiary,CN1CCC=C(c2nc(N)no2)C1,1,base,pKAH1,7.55,chembl,BSMBZYQXPZLFGD-UHFFFAOYSA-N,8.529924995944517,8.62042205299012
1968,C6H14N2O2,primary,CC(C)CC(N)C(=O)NO,5,base,pKAH1,7.89,chembl,UJJHPFLWSVFLBE-UHFFFAOYSA-N,8.838284372926644,8.841165918376742
1977,C10H11NO5,primary,Cc1cc(C(=O)O)c(O)cc1C(N)C(=O)O,12,base,pKAH1,8.3,chembl,WZDQGWVWGJQFNL-UHFFFAOYSA-N,7.457879982145478,7.830262968535871
1992,C8H21N3,primary,NCCCCCNCCCN,10,base,pKAH1,10.68,chembl,QZBYOYPROVGOGE-UHFFFAOYSA-N,10.566278402711278,10.471103395187352
1994,C11H15N,primary,NCCC1CCc2ccccc21,0,base,pKAH1,10.04,chembl,KQLYVTCAUKHNRW-UHFFFAOYSA-N,10.111822184247101,10.069909626409148
1999,C6H9N3,primary,N[C@H]1C[C@H]1c1c[nH]cn1,0,base,pKAH1,9.41,chembl,OWWNABDDYQLERE-UHNVWZDZSA-N,9.45983969756057,9.482682311157442
2012,C13H16N2O,secondary,CC(=O)Nc1ccc2c(c1)C1CNCC2C1,12,base,pKAH1,9.88,chembl,BYKPIBZUEKZONO-UHFFFAOYSA-N,9.726006578178529,9.806420792097711
2017,C12H18N2O,tertiary,Cc1ccc(OC[C@@H]2CCCN2C)cn1,11,base,pKAH1,8.75,chembl,TVHADAVXMVXMBF-NSHDSACASA-N,8.700599429571954,8.818251394514018
2022,C10H11N3O,secondary,N#Cc1ccc(OC[C@@H]2CCN2)cn1,11,base,pKAH1,9.77,chembl,DVISFQDCPUDHJU-VIFPVBQESA-N,8.355261695918566,8.829113633860887
2038,C12H16N2O2,tertiary,O=C1CCC(=O)N1CC#CCN1CCCC1,11,base,pKAH1,8.21,chembl,NWYYNQWZXOOUSH-UHFFFAOYSA-N,7.287161993679598,8.35545632437924
2047,C10H16N2O,tertiary,Cc1cc([C@@H]2CC[C@@H](C)N2C)on1,9,base,pKAH1,8.29,chembl,QLYVMMPGJQIKAB-BDAKNGLRSA-N,8.567904590976067,8.637475638944736
2049,C10H13N3,secondary,c1cncc(N2C[C@H]3CN[C@H]3C2)c1,9,base,pKAH1,9.7,chembl,UYZGGVMCTYTMRJ-SCZZXKLOSA-N,9.306092031549372,9.524954388503689
2060,C10H13N5,secondary,c1cn2ccnc2c(N2CCNCC2)n1,11,base,pKAH1,8.71,chembl,NSHLOJVJEGEMSF-UHFFFAOYSA-N,9.313796194008033,9.304476290189184
2072,C8H14N2O3,primary,C[C@H](N)C(=O)N1CCC[C@@H]1C(=O)O,2,base,pKAH1,8.38,chembl,WPWUFUBLGADILS-NTSWFWBYSA-N,8.555751694059193,8.552155674174275
2077,C13H15NO,tertiary,C#CCN(C)[C@H]1CCc2ccc(O)cc21,3,base,pKAH1,7.9,chembl,AXIKLEVFYDZYKE-ZDUSSCGKSA-N,8.573223343771305,8.598965515233905
2111,C12H13N5O,primary,NCCc1c[nH]c2ccc(-c3nc(N)no3)cc12,0,base,pKAH1,9.73,chembl,AZPGZTOVCHWLMC-UHFFFAOYSA-N,9.531491023605492,9.544933510729981
2128,C12H16N2,tertiary,CN(C)CCn1ccc2ccccc21,1,base,pKAH1,9.24,chembl,PSHKCPACSIZILK-UHFFFAOYSA-N,8.441260148520714,8.663265541350054
2129,C13H23N7O2,primary,NCc1ccccc1NC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],0,base,pKAH1,9.63,chembl,NELRAXFUVXHFQP-NSHDSACASA-N,8.325642121964295,8.5574276663975
2134,C13H15N3O2,secondary,N#Cc1coc(C(=O)N2CC3CNCC(C3)C2)c1,12,base,pKAH1,10.26,chembl,MVICTLGKGURDRL-UHFFFAOYSA-N,9.525991952200366,9.573940429199554
2139,C12H16N2O,primary,COc1ccc2[nH]cc(C[C@@H](C)N)c2c1,12,base,pKAH1,9.98,chembl,OGNJZVNNKBZFRM-MRVPVSSYSA-N,9.779931692229399,9.79311694580488
2166,C10H15N3O,secondary,Cc1noc(C2CC3CCC2NC3)n1,11,base,pKAH1,9.3,chembl,BINAUEIHODVIRS-UHFFFAOYSA-N,9.39472767455412,9.389810351326862
2177,C11H12N2,primary,N[C@@H]1C[C@H]1c1c[nH]c2ccccc12,0,base,pKAH1,9.57,chembl,WMUNIKSCJKEXKG-WCBMZHEXSA-N,9.133370509192623,9.193968403861422
2186,C13H18N2O,tertiary,CCN1CCN(C(=O)c2ccccc2)CC1,2,base,pKAH1,7.14,chembl,GUHYYLCDLSWZTC-UHFFFAOYSA-N,8.179679370760164,8.401625720793419
2197,C10H24N4,secondary,CN1CCNCCN(C)CCNCC1,11,base,pKAH1,10.01,chembl,HGCGKULAQPSSNY-UHFFFAOYSA-N,9.903414800299284,9.83991071213558
2198,C6H13N3O6,secondary,O=[N+]([O-])O.O=[N+]([O-])OCC1CCNCC1,12,base,pKAH1,10.35,chembl,PNNFLVSUYSXNOW-UHFFFAOYSA-N,7.711945930788453,8.26848702741811
2201,C9H14N2O,primary,Cc1cc(CN)c(O)c(CN)c1,5,base,pKAH1,10.47,chembl,WFUYUPBXEWUWNA-UHFFFAOYSA-N,9.823175337836464,9.801103098884827
2202,C10H16N2O,tertiary,Cc1cc([C@H]2CC[C@H](C)N2C)on1,9,base,pKAH1,8.29,chembl,QLYVMMPGJQIKAB-DTWKUNHWSA-N,8.569472345045375,8.590665094962969
2223,C7H12N2O,secondary,CO/N=C/C1=CCCNC1,8,base,pKAH1,9.43,chembl,YIQBHPFHKPIDSO-RMKNXTFCSA-N,8.8879779202723,8.843540177816026
2246,C9H13NO,tertiary,CN1CCC[C@H]1c1ccco1,1,base,pKAH1,8.59,chembl,KMVFIIBYOFOADI-QMMMGPOBSA-N,9.498080568552679,9.510806676170986
2288,C11H16N4O2,tertiary,CC(=O)Nc1noc(C2CN3CCC2CC3)n1,10,base,pKAH1,8.21,chembl,QYOOVWQHMHAUID-UHFFFAOYSA-N,8.384116746291758,8.700469896976024
2291,C12H17N7,tertiary,Nc1n[nH]c(N2CCN(Cc3ccncc3)CC2)n1,18,base,pKAH1,6.74,chembl,RWISNYFABFTGSV-UHFFFAOYSA-N,7.794057619710127,8.546312066256236
2329,C13H17N,tertiary,Cc1cccc(C2=CCN(C)CC2)c1,9,base,pKAH1,8.56,chembl,NGAHSUYKMIBETE-UHFFFAOYSA-N,9.037663121053672,9.197350566544172
2343,C5H9N3O2,secondary,NC(=O)[C@@H]1C[C@H](C(N)=O)N1,9,base,pKAH1,7.63,chembl,UNEMLOZFCVXAKB-WSOKHJQSSA-N,7.81731866592203,8.72466636395446
2378,C13H21N3O8,primary,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)NCC(=O)O)=C[C@@H]1N,23,base,pKAH1,8.21,chembl,SIAGTEFSPAFTMK-MXMUJRTHSA-N,8.014853982890205,8.182750461535305
2388,C12H19NO2,primary,COc1cc(OC)c(CC(C)N)cc1C,11,base,pKAH1,9.97,chembl,NOEGLABJKXQKEG-UHFFFAOYSA-N,9.89402474052468,9.901760381673252
2391,C11H17N3O,secondary,CCOc1cncc(N2CCNCC2)c1,11,base,pKAH1,8.82,chembl,OAKPVSOBMJGPSZ-UHFFFAOYSA-N,9.227355591113232,9.25115824134522
2409,C12H22N2O,primary,CC(C)=CCC/C(C)=C/C(=O)NCCN,14,base,pKAH1,9.16,chembl,AYXJXRGVIQNJNZ-PKNBQFBNSA-N,8.74263923261824,8.765199933725192
2429,C6H13N7,primary,NCCCNc1nc(N)nc(N)n1,0,base,pKAH1,9.96,chembl,BDKALSILPCJVRJ-UHFFFAOYSA-N,9.58128257083775,9.585903673291163
2432,C6H13NO4,secondary,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,3,base,pKAH1,8.06,chembl,LXBIFEVIBLOUGU-UNTFVMJOSA-N,8.322954857716812,8.63535352736108
2436,C8H10N2,secondary,c1cncc(C2CCN2)c1,8,base,pKAH1,9.24,chembl,KUPJKPMGKUDEHS-UHFFFAOYSA-N,8.770559019566635,8.82926445303267
2443,C12H15N3O3,tertiary,O=c1oc2cccnc2n1CCN1CCOCC1,12,base,pKAH1,5.83,chembl,FTNDZQVIQZUANZ-UHFFFAOYSA-N,7.2840652109984285,8.482123496372798
2451,C10H15NO3,secondary,CC(C)CNCc1cc(=O)c(O)co1,4,base,pKAH1,8.98,chembl,YEALCYAOGNMHNO-UHFFFAOYSA-N,8.671185551342964,8.764138625661634
2461,C5H14N2O2,tertiary,CN(C)CC(O)CON,1,base,pKAH1,8.9,chembl,IEHKJRSMRUEWBW-UHFFFAOYSA-N,8.79851599675678,8.779979945755116
2487,C5H12N2O2,primary,CCCC(N)C(=O)NO,4,base,pKAH1,7.9,chembl,YWQDCRINEFTEGQ-UHFFFAOYSA-N,8.829475969770815,8.841373573139288
2498,C13H14N2O2,secondary,COC(=O)[C@@H]1C[C@@H](C#N)[C@H](c2ccccc2)N1,16,base,pKAH1,4.24,chembl,XJYOFMULFRBUDM-SRVKXCTJSA-N,7.0226857769349325,8.505107544927274
2545,C13H21NO2,secondary,Cc1cccc(OCCNC(C)CO)c1C,9,base,pKAH1,9.1,chembl,LBYZFWYQGTUYJF-UHFFFAOYSA-N,8.762815247422422,8.780720193816933
2575,C12H15N3,secondary,c1cc(N2CCNCC2)c2cc[nH]c2c1,6,base,pKAH1,8.85,chembl,YZKSXUIOKWQABW-UHFFFAOYSA-N,9.676220930888366,9.708219384372237
2587,C13H17N,secondary,c1ccc2c(c1)CC[C@H]1NCCC[C@H]21,9,base,pKAH1,10.24,chembl,WHUPHUJYROLPBP-CHWSQXEVSA-N,10.20399237139207,10.086885262027645
2619,C13H19NO5,secondary,COc1ccc([C@H]2N[C@H](CO)[C@@H](O)[C@@H]2O)cc1OC,7,base,pKAH1,8.31,chembl,SSDYDQSJZPPXNQ-HUXSOILUSA-N,7.986167718114999,8.488999689124126
2642,C13H15NO3,tertiary,O=C1CCN(Cc2ccc3c(c2)OCO3)CC1,4,base,pKAH1,5.72,chembl,MLYUYDYHGYHXEC-UHFFFAOYSA-N,7.806571800973926,8.427008501227574
2654,C9H13N3O,tertiary,CN1CCC(Oc2cnccn2)C1,1,base,pKAH1,8.07,chembl,UNXIPJPPJVAHQX-UHFFFAOYSA-N,8.583233979203275,8.549650182878255
2655,C12H18N2O,primary,CCN(C(=O)CN)c1c(C)cccc1C,6,base,pKAH1,7.97,chembl,SLKLKPLGTYMCDY-UHFFFAOYSA-N,9.468619886874846,9.609222534388195
2663,C4H8N2O4,primary,N[C@@H](CC(=O)NO)C(=O)O,0,base,pKAH1,8.05,chembl,ZBYVTTSIVDYQSO-REOHCLBHSA-N,7.823381700671827,8.089129596657486
2667,C10H11N,primary,C=C=C(CN)c1ccccc1,4,base,pKAH1,8.77,chembl,YYKWNDZETHOUJQ-UHFFFAOYSA-N,8.553335485525418,9.309979551079605
2684,C11H15N,tertiary,CN1CCC(c2ccccc2)C1,1,base,pKAH1,9.43,chembl,YDNBZEZHOYJIKQ-UHFFFAOYSA-N,9.118536827191532,9.26871403881998
2719,C11H23NO5,tertiary,CCCCN1[C@H](CO)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,4,base,pKAH1,8.34,chembl,ZQVLWTTWYIVORB-APLZJWDSSA-N,8.024237311180244,8.314497741999286
2734,C12H14N4,secondary,Cc1ncc(N2C[C@H]3CNC[C@H]32)cc1C#N,9,base,pKAH1,10.38,chembl,GFWJLYRXGZZZLE-ZYHUDNBSSA-N,9.478602135359505,9.545208345386916
2735,C11H15N5,secondary,Nc1cc(C2CCCNC2)nc2ccnn12,8,base,pKAH1,9.68,chembl,AQRYULCAPDCBPG-UHFFFAOYSA-N,10.155258243497023,10.157092543819337
2737,C7H14N2O2,primary,N[C@@H](CO)C(=O)N1CCCC1,0,base,pKAH1,7.84,chembl,FTQXPRXTLOMHLO-LURJTMIESA-N,8.165665143550438,8.605465237127621
2750,C11H15N3,tertiary,CN(C)CCn1cnc2ccccc21,1,base,pKAH1,9.08,chembl,VROKMVIWNLXCFR-UHFFFAOYSA-N,8.522517197537935,8.865453824382243
2753,C8H15NO3,tertiary,O[C@@H]1[C@@H]2[C@@H](O)CCCN2C[C@@H]1O,8,base,pKAH1,9.47,chembl,FXUAIOOAOAVCGD-XAMCCFCMSA-N,8.65095928838603,8.691560179175033
2756,C13H19NO2,tertiary,CCCN1CCOC(c2ccc(O)cc2)C1,3,base,pKAH1,7.41,chembl,IZHCCKWRFAIIPH-UHFFFAOYSA-N,8.475472889969266,8.525420637634035
2766,C5H11N3,secondary,N=C(N)C1CCCN1,0,base,pKAH1,11.36,chembl,SYERHLYFHUKCKP-UHFFFAOYSA-N,10.175724649035773,10.188861740002855
2798,C12H15N3O2,secondary,CCNCC(=O)Nc1cccc2c1CNC2=O,2,base,pKAH1,8.52,chembl,ODMURGLRMIWXFH-UHFFFAOYSA-N,8.036455659617323,8.548394857176074
2799,C12H25N3O7,primary,NC1CC(N)C(OC2OC(CO)C(O)C(O)C2N)C(O)C1O,4,base,pKAH1,9.15,chembl,JGSMDVGTXBPWIM-UHFFFAOYSA-N,9.31261750501867,9.251599510620048
2841,C13H19N7,tertiary,CN1CCCN(c2nc(-c3cc[nH]n3)cnc2N)CC1,1,base,pKAH1,8.34,chembl,AHHGBHXZBKHKCK-UHFFFAOYSA-N,8.447007048882622,8.569333260830433
2845,C13H16N2O,secondary,Cc1ccc2c(c1)C[C@@H]1CNCCN1C2=O,10,base,pKAH1,7.6,chembl,IKMJAJWWCYQNSA-LLVKDONJSA-N,8.72614475386971,8.750381299253617
2850,C9H11N,primary,C=C(CN)c1ccccc1,3,base,pKAH1,9.2,chembl,OWCNPQKNIWRGLI-UHFFFAOYSA-N,9.505335040950294,9.363449759071646
2858,C11H16N2,secondary,CN[C@@H](C)C/C=C/c1cccnc1,1,base,pKAH1,10.55,chembl,IEVJOUFGBRDCNE-YVGDHZEHSA-N,9.675311931249093,9.625471801969052
2859,C12H16N2O,tertiary,CN1C[C@@H]2C[C@H](C1)c1cccc(=O)n1C2,1,base,pKAH1,8.68,chembl,CULUKMPMGVXCEI-VHSXEESVSA-N,8.56588615856599,8.695847849982716
2896,C12H15N3O,primary,COc1ccc2c(NCCN)ccnc2c1,10,base,pKAH1,9.65,chembl,UZYGRPKEIPMAGS-UHFFFAOYSA-N,9.005050330297985,9.148378526687154
2904,C13H17NO,tertiary,COc1cccc(C2=CCN(C)CC2)c1,10,base,pKAH1,8.41,chembl,GGKBOUJJRHFZRI-UHFFFAOYSA-N,8.385200359439462,8.491818807629276
2915,C11H15N3,secondary,c1cnc2c(c1)CC[C@@H]1CNCCN21,10,base,pKAH1,8.93,chembl,NDVQTLLBHWRZQL-SNVBAGLBSA-N,9.339729726572148,9.31442223949415
2920,C11H15N3,secondary,c1cc2c(cn1)CC[C@@H]1CNCCN21,10,base,pKAH1,9.33,chembl,RHUYPYGEUQRZCB-SNVBAGLBSA-N,9.765342137993148,9.758575380363734
2921,C10H14N2O3,tertiary,CN(C)CCOc1cccc([N+](=O)[O-])c1,1,base,pKAH1,8.68,chembl,RFYYSGPYUDWKDP-UHFFFAOYSA-N,8.0466879933512,8.542762486861301
2938,C10H13N3,secondary,c1cncc(N2C[C@@H]3C[C@H]2CN3)c1,11,base,pKAH1,9.67,chembl,ZGHKBXCWIZHPBZ-WPRPVWTQSA-N,9.182924125550109,9.17937847725053
2967,C7H15NO,primary,NCC(O)C1CCCC1,0,base,pKAH1,9.58,chembl,CKKJQSVPBUAERO-UHFFFAOYSA-N,9.556697739444381,9.444613894769013
2975,C10H15N3,tertiary,CN1CCN(c2ccccn2)CC1,10,base,pKAH1,7.56,chembl,MDHKWAZLVNUABG-UHFFFAOYSA-N,8.532486593509157,8.46295216968465
2979,C8H10N2,secondary,c1ccc2c(c1)CNCN2,9,base,pKAH1,6.58,chembl,PKORYTIUMAOPED-UHFFFAOYSA-N,8.912765828310286,8.936055405464215
2996,C8H16N2O,secondary,CC(C)C[C@@H]1NCCNC1=O,5,base,pKAH1,7.32,chembl,UNDFYAIFIIFDIC-ZETCQYMHSA-N,8.725613537323305,8.649098722882718
3001,C8H17N3O,tertiary,CN1CCN(CCC(N)=O)CC1,1,base,pKAH1,8.36,chembl,STNWPYUHZFDWFR-UHFFFAOYSA-N,8.71047102739702,8.806774964972021
3005,C13H21N3O,primary,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1,10,base,pKAH1,8.49,chembl,SXNUNNAPZNTPQV-RYUDHWBXSA-N,8.104436920932326,8.572427102410197
3020,C12H14N2,secondary,Cn1c2c(c3ccccc31)CNCC2,11,base,pKAH1,9.13,chembl,LSHHYKYAEHDOGB-UHFFFAOYSA-N,9.39125256984859,9.497053520462103
3024,C12H17N,tertiary,CN1CCC(c2ccccc2)CC1,1,base,pKAH1,9.17,chembl,ZETXHVRPKUXQIT-UHFFFAOYSA-N,9.124981760116365,9.294592648567697
3035,C6H11N3,primary,Cn1cnc(CCN)c1,7,base,pKAH1,9.57,chembl,FHQDWPCFSJMNCT-UHFFFAOYSA-N,9.70798140828878,9.677479483080418
3037,C13H16N2O,primary,COc1ccc2[nH]c3c(c2c1)CC(N)CC3,13,base,pKAH1,10.0,chembl,ZQOUZQXHFNHWPT-UHFFFAOYSA-N,9.848987482238012,9.847582618497343
3044,C9H16N2O,tertiary,CC(=O)N(C)CC#CCN(C)C,9,base,pKAH1,7.98,chembl,FPUURHVXHFAVKC-UHFFFAOYSA-N,7.994262481970661,8.33313616721184
3049,C12H18N2O3,tertiary,CCCN(C)CC(=O)Nc1cc(O)ccc1O,3,base,pKAH1,7.61,chembl,SOADLGSJNPFXCV-UHFFFAOYSA-N,7.418588734699229,8.325439169158937
3055,C8H13NO2,tertiary,CC(=O)OC1C=CCN(C)C1,8,base,pKAH1,7.69,chembl,NUSANDVHPIYSBF-UHFFFAOYSA-N,8.138312278318647,8.399999408003074
3058,C13H24N2O,secondary,O=C(CNC1CCCCC1)N1CCCCC1,3,base,pKAH1,9.27,chembl,JLOPEVVFAYOOMW-UHFFFAOYSA-N,8.88009408406631,8.918613040939691
3060,C5H11NO2,primary,CCOC(=O)CCN,7,base,pKAH1,9.29,chembl,GSQBIOQCECCMOQ-UHFFFAOYSA-N,9.429802590318076,9.214509719293577
3064,C4H8N2O2,primary,NCC1CC(=O)NO1,0,base,pKAH1,9.32,chembl,ZHCZZTNIHDWRNS-UHFFFAOYSA-N,8.290442921482672,8.559243449273168
3068,C13H24N6,secondary,CNC1CN(c2cc(NCC(C)(C)C)nc(N)n2)C1,1,base,pKAH1,8.79,chembl,DYHGRCCPOJIRHJ-UHFFFAOYSA-N,8.588027397885467,8.931091364188095
3074,C6H13NO4,secondary,OC[C@H]1NC[C@@H](O)[C@H](O)[C@@H]1O,3,base,pKAH1,8.06,chembl,LXBIFEVIBLOUGU-KAZBKCHUSA-N,8.140885572068902,8.517066293511858
3075,C13H25N5,tertiary,CN(C)CCN(C)c1cc(C(C)(C)C)nc(N)n1,1,base,pKAH1,8.77,chembl,YWAFSFUZSSSZBS-UHFFFAOYSA-N,8.536745327575844,8.699024730663357
3098,C12H16N2O,primary,COc1ccc2[nH]cc(C(C)CN)c2c1,12,base,pKAH1,9.78,chembl,PLKJXFPRSHOODN-UHFFFAOYSA-N,8.505236690592097,8.776424717859426
3166,C13H24N2O,primary,NC(C(=O)N1CCCCC1)C1CCCCC1,0,base,pKAH1,8.49,chembl,VDESQGCBPRUBON-UHFFFAOYSA-N,8.84325440806901,8.913136408959943
3170,C13H19N,tertiary,CC1CCN(Cc2ccccc2)CC1,4,base,pKAH1,9.5,chembl,PWZKIZAHIAGUMK-UHFFFAOYSA-N,9.327876994784386,9.428832769152113
3171,C12H16N2,primary,Cc1ccc2ccn(CC(C)N)c2c1,11,base,pKAH1,9.92,chembl,FVBCIQGQIXRTHK-UHFFFAOYSA-N,9.434935381593078,9.55692509780825
3179,C7H12N4O,tertiary,CN1CCC(c2nc(N)no2)C1,1,base,pKAH1,8.26,chembl,VUDXVSTWOWLRMT-UHFFFAOYSA-N,8.60811584654303,8.714312238130258
3183,C10H13NO3,primary,COC(=O)[C@@H](N)Cc1ccc(O)cc1,5,base,pKAH1,6.99,chembl,MWZPENIJLUWBSY-VIFPVBQESA-N,7.741466398325229,8.415033913938698
3238,C13H23N7O2,primary,N/C(=N\CCC[C@H](N)CNCc1ccc(N)cc1)N[N+](=O)[O-],9,base,pKAH1,9.61,chembl,ARDHMGLGQQTAQP-LBPRGKRZSA-N,8.245326334623382,8.634769441671715
3255,C12H18N2O3,secondary,c1c(OC[C@@H]2CCN2)noc1COCC1CC1,7,base,pKAH1,9.64,chembl,ZKRLFWVBAKQULM-JTQLQIEISA-N,9.10434688412424,9.066797347988649
3281,C12H12N2,secondary,N#Cc1ccc2c(c1)C1CNCC2C1,10,base,pKAH1,9.81,chembl,LZJKYCFNHCYHCM-UHFFFAOYSA-N,9.056257781576274,8.956547073325753
3301,C13H18N2O,tertiary,COc1ccc2c(ccn2CCN(C)C)c1,12,base,pKAH1,9.24,chembl,HRCTXPIFQNOZCQ-UHFFFAOYSA-N,8.082964043342614,8.374826573504345
3304,C13H18N2,tertiary,c1cncc(CC2CC3CCN2CC3)c1,11,base,pKAH1,9.04,chembl,XOXNEDDHVCBSGK-UHFFFAOYSA-N,8.822231469642327,8.790805678454952
3320,C9H21N5,tertiary,CN1CCN(CCCN=C(N)N)CC1,8,base,pKAH1,11.8,chembl,BKTZIZAWQMGVPX-UHFFFAOYSA-N,10.40992940433448,10.311229342599908
